Time (s),Current (mA)
4.482820,0.79903090
4.482965,0.79854006
4.483111,0.79395783
4.483256,0.79348505
4.483401,0.79863590
4.483546,0.79487264
4.483692,0.79568756
4.483837,0.79797578
4.483982,0.79735452
4.484127,0.79825276
4.484273,0.79816300
4.484418,0.79538798
4.484563,0.79475212
4.484708,0.79667783
4.484854,0.79678577
4.484999,0.80070198
4.485144,0.79686302
4.485289,0.79615617
4.485435,0.79658407
4.485580,0.79262120
4.485725,0.79815710
4.485870,0.79452837
4.486015,0.79736024
4.486161,0.79798806
4.486307,0.79546738
4.486451,0.79579151
4.486597,0.79636168
4.486742,0.79769450
4.486887,0.79913116
4.487032,0.79672682
4.487178,0.79528821
4.487323,0.79368657
4.487468,0.79885590
4.487613,0.79446703
4.487759,0.79569149
4.487903,0.79655975
4.488049,0.79743773
4.488194,0.79759842
4.488340,0.79884583
4.488485,0.79978091
4.488630,0.79758245
4.488775,0.79383332
4.488920,0.79726845
4.489065,0.79937345
4.489211,0.79671437
4.489356,0.79475027
4.489502,0.79779845
4.489647,0.79317528
4.489792,0.79890698
4.489937,0.79400456
4.490083,0.80232394
4.490228,0.79710346
4.490373,0.79820192
4.490519,0.79616040
4.490664,0.79744375
4.490809,0.79733181
4.490954,0.79445285
4.491099,0.79845881
4.491245,0.79526794
4.491390,0.79478288
4.491536,0.79798597
4.491681,0.80120331
4.491826,0.78955245
4.491971,0.79733992
4.492116,0.80469346
4.492262,0.79602987
4.492407,0.79560608
4.492552,0.79865623
4.492698,0.79641896
4.492843,0.80181241
4.492988,0.79626215
4.493133,0.79780865
4.493278,0.79423082
4.493423,0.79351753
4.493569,0.79475039
4.493714,0.79582810
4.493860,0.79474413
4.494004,0.79656583
4.494150,0.79761314
4.494295,0.79733998
4.494440,0.79634166
4.494586,0.79488081
4.494731,0.79847473
4.494876,0.79636794
4.495022,0.79472584
4.495167,0.79661053
4.495312,0.79533708
4.495457,0.79676968
4.495603,0.79608697
4.495748,0.79326278
4.495893,0.79451388
4.496038,0.79736853
4.496184,0.79904753
4.496329,0.79653311
4.496474,0.79593408
4.496619,0.79078114
4.496765,0.79757029
4.496910,0.79675525
4.497055,0.79662067
4.497200,0.79917973
4.497346,0.79719728
4.497491,0.79592586
4.497636,0.79188734
4.497781,0.79761493
4.497927,0.79463619
4.498072,0.79649419
4.498217,0.79630482
4.498362,0.79589528
4.498508,0.79801649
4.498653,0.79848725
4.498798,0.79691637
4.498943,0.79527414
4.499089,0.79247445
4.499234,0.79973024
4.499379,0.79790843
4.499524,0.79468483
4.499670,0.79595459
4.499815,0.79566914
4.499960,0.79507029
4.500105,0.79673302
4.500251,0.80020905
4.500396,0.79779637
4.500541,0.79366422
4.500686,0.79895574
4.500832,0.79825884
4.500977,0.79514945
4.501122,0.79714209
4.501267,0.79974598
4.501412,0.79374999
4.501557,0.79403716
4.501703,0.79536146
4.501848,0.79671645
4.501994,0.79715043
4.502139,0.79466265
4.502284,0.79624408
4.502429,0.79590559
4.502574,0.79882514
4.502720,0.79626411
4.502865,0.79723406
4.503010,0.79701596
4.503156,0.79748070
4.503301,0.79441184
4.503446,0.79666770
4.503591,0.79546547
4.503736,0.79545522
4.503882,0.80184686
4.504027,0.79747051
4.504173,0.79726243
4.504318,0.79159594
4.504463,0.80096686
4.504608,0.79815918
4.504753,0.79752964
4.504899,0.79779011
4.505044,0.80045742
4.505189,0.79744995
4.505334,0.79449564
4.505479,0.79739714
4.505624,0.79474002
4.505770,0.79877436
4.505915,0.79594845
4.506061,0.79613805
4.506206,0.79687345
4.506351,0.80220562
4.506496,0.79393125
4.506642,0.79548770
4.506786,0.79807574
4.506932,0.79701012
4.507077,0.79686958
4.507223,0.80224651
4.507368,0.79822850
4.507513,0.79637414
4.507658,0.79475832
4.507804,0.79585868
4.507949,0.79638851
4.508094,0.79871517
4.508240,0.79792273
4.508385,0.79742354
4.508530,0.80112159
4.508675,0.79756612
4.508820,0.79562050
4.508966,0.80116045
4.509111,0.79416162
4.509257,0.80058998
4.509402,0.79882759
4.509547,0.79371911
4.509692,0.79563034
4.509837,0.79741329
4.509982,0.79319757
4.510128,0.79546928
4.510273,0.79863364
4.510419,0.79773533
4.510563,0.79616022
4.510709,0.79502326
4.510854,0.79917979
4.510999,0.79419595
4.511144,0.80021298
4.511290,0.79511714
4.511435,0.79924518
4.511580,0.79304290
4.511725,0.79722589
4.511871,0.79502749
4.512016,0.79892522
4.512161,0.79731548
4.512306,0.79746026
4.512452,0.79681408
4.512597,0.79726446
4.512742,0.79244781
4.512887,0.79724240
4.513032,0.79977268
4.513178,0.79575866
4.513323,0.79816312
4.513468,0.79779226
4.513614,0.79193836
4.513759,0.79908836
4.513904,0.79778826
4.514049,0.79358488
4.514195,0.79770070
4.514340,0.79667389
4.514485,0.79465270
4.514630,0.79406971
4.514776,0.79672480
4.514921,0.79908824
4.515066,0.79662055
4.515212,0.79760295
4.515357,0.79732794
4.515502,0.79570991
4.515647,0.79749262
4.515792,0.79616445
4.515938,0.79777604
4.516083,0.79774320
4.516228,0.79687333
4.516373,0.80071014
4.516519,0.79454428
4.516663,0.80061239
4.516809,0.79489899
4.516954,0.79832822
4.517099,0.79693246
4.517245,0.79795539
4.517390,0.79992366
4.517535,0.79340738
4.517680,0.79842186
4.517825,0.79759073
4.517971,0.79389662
4.518116,0.79792476
4.518262,0.79876620
4.518407,0.79767197
4.518552,0.79840755
4.518697,0.79362363
4.518842,0.79896814
4.518987,0.79744190
4.519133,0.79801840
4.519278,0.79594219
4.519424,0.79789639
4.519569,0.79821616
4.519714,0.79664123
4.519859,0.79486048
4.520004,0.80139065
4.520149,0.79378867
4.520295,0.79776996
4.520440,0.79882127
4.520586,0.79689157
4.520730,0.79596448
4.520876,0.80222183
4.521021,0.79708123
4.521166,0.79629087
4.521312,0.80052239
4.521457,0.80033737
4.521602,0.79543102
4.521748,0.79900461
4.521892,0.79782712
4.522038,0.79597694
4.522183,0.79603177
4.522329,0.79670852
4.522474,0.80035168
4.522619,0.79802245
4.522764,0.79584444
4.522909,0.79978091
4.523054,0.79594028
4.523200,0.79860115
4.523345,0.80039454
4.523491,0.79761487
4.523636,0.79736847
4.523781,0.79844838
4.523926,0.79692024
4.524071,0.79855835
4.524216,0.79854846
4.524362,0.79377812
4.524507,0.80123782
4.524653,0.80290270
4.524797,0.79760498
4.524943,0.79775357
4.525088,0.79820186
4.525233,0.80210173
4.525378,0.79914510
4.525524,0.79510695
4.525669,0.79856688
4.525814,0.79456085
4.525959,0.79379654
4.526104,0.79719919
4.526250,0.79233551
4.526395,0.79295301
4.526540,0.79729915
4.526686,0.79492551
4.526830,0.79784948
4.526976,0.79328728
4.527121,0.79802459
4.527267,0.79296565
4.527412,0.79877228
4.527557,0.79393953
4.527702,0.79563862
4.527848,0.79816109
4.527993,0.78758413
4.528138,0.79927772
4.528283,0.79514748
4.528429,0.79483986
4.528574,0.79679781
4.528719,0.79547954
4.528864,0.79766589
4.529009,0.79487491
4.529154,0.79429179
4.529300,0.79812437
4.529445,0.79550630
4.529591,0.79585874
4.529736,0.79467893
4.529881,0.79689795
4.530026,0.79356831
4.530172,0.79542071
4.530317,0.79454833
4.530462,0.79450583
4.530607,0.79708940
4.530753,0.79324031
4.530898,0.79319155
4.531043,0.79689181
4.531188,0.79719740
4.531334,0.79519022
4.531479,0.79348904
4.531624,0.80035764
4.531769,0.78999054
4.531915,0.79838514
4.532060,0.79805517
4.532205,0.79199731
4.532350,0.79616219
4.532496,0.79652727
4.532641,0.79545915
4.532786,0.79701811
4.532931,0.79865634
4.533076,0.79394746
4.533222,0.79966265
4.533367,0.79464638
4.533512,0.79571801
4.533658,0.79570562
4.533803,0.79773903
4.533948,0.79503351
4.534093,0.79504979
4.534239,0.79434508
4.534384,0.79750907
4.534529,0.79163069
4.534674,0.79986876
4.534820,0.79760486
4.534965,0.79584843
4.535110,0.79328758
4.535255,0.79795325
4.535401,0.79658407
4.535546,0.79462391
4.535691,0.80086303
4.535836,0.79755384
4.535982,0.79303873
4.536126,0.79645753
4.536272,0.79339325
4.536417,0.79726267
4.536562,0.79316908
4.536708,0.79873174
4.536853,0.79898024
4.536998,0.79773337
4.537143,0.79583019
4.537288,0.79688138
4.537434,0.79446703
4.537579,0.79973614
4.537724,0.79716074
4.537869,0.80059820
4.538015,0.79511702
4.538160,0.79436916
4.538305,0.79294318
4.538450,0.79661417
4.538596,0.79490703
4.538741,0.79901499
4.538887,0.79578531
4.539032,0.80086088
4.539177,0.79523510
4.539322,0.79523104
4.539467,0.80078143
4.539612,0.79810011
4.539758,0.79451388
4.539903,0.79327708
4.540049,0.79915732
4.540194,0.79504150
4.540339,0.79836893
4.540484,0.79848087
4.540629,0.79307741
4.540775,0.79842812
4.540920,0.79810387
4.541065,0.79953253
4.541211,0.79528612
4.541355,0.79480702
4.541501,0.79669398
4.541646,0.79778218
4.541791,0.79642922
4.541936,0.79695302
4.542082,0.79608893
4.542227,0.79528201
4.542372,0.79575050
4.542517,0.79233360
4.542663,0.79329365
4.542808,0.79634356
4.542953,0.80089962
4.543098,0.79509461
4.543244,0.79320788
4.543389,0.79449761
4.543534,0.79478669
4.543679,0.79477692
4.543825,0.79571617
4.543970,0.79676354
4.544115,0.79507214
4.544261,0.79366452
4.544406,0.79938787
4.544551,0.79552460
4.544696,0.79530275
4.544841,0.79635167
4.544987,0.79408616
4.545132,0.79801244
4.545278,0.79768634
4.545422,0.79428995
4.545568,0.79879886
4.545713,0.79980958
4.545858,0.79298997
4.546003,0.79225439
4.546149,0.79580784
4.546294,0.79545718
4.546439,0.79903531
4.546584,0.79519248
4.546730,0.79347056
4.546875,0.79612952
4.547020,0.79677773
4.547166,0.79659206
4.547311,0.79429984
4.547456,0.79759282
4.547601,0.79418379
4.547746,0.79938591
4.547892,0.79457688
4.548037,0.79746425
4.548183,0.79470140
4.548328,0.79189169
4.548473,0.79690385
4.548618,0.79564899
4.548763,0.79658997
4.548908,0.80135202
4.549054,0.79426515
4.549199,0.79818350
4.549345,0.79326063
4.549489,0.79559994
4.549635,0.79936939
4.549780,0.80143952
4.549925,0.79184294
4.550070,0.79906756
4.550216,0.79043680
4.550361,0.79612374
4.550507,0.79563272
4.550651,0.79744178
4.550797,0.79595429
4.550942,0.79374385
4.551087,0.79992157
4.551233,0.79721779
4.551378,0.79531693
4.551523,0.79825282
4.551668,0.79321802
4.551813,0.79998702
4.551959,0.79636598
4.552104,0.79562628
4.552250,0.79394138
4.552395,0.79508227
4.552540,0.79901063
4.552685,0.79304892
4.552830,0.79799408
4.552975,0.79599303
4.553121,0.80114627
4.553266,0.79563260
4.553412,0.79658830
4.553557,0.79659641
4.553702,0.79968512
4.553847,0.79554880
4.553992,0.79672652
4.554137,0.79694706
4.554283,0.79265332
4.554428,0.79828340
4.554573,0.79799205
4.554718,0.79358035
4.554864,0.80034930
4.555009,0.79584444
4.555154,0.79777998
4.555299,0.79879284
4.555445,0.79409212
4.555590,0.79752541
4.555735,0.79501915
4.555880,0.80047584
4.556025,0.79683274
4.556171,0.79685903
4.556316,0.79599297
4.556461,0.79550636
4.556607,0.79730546
4.556752,0.79738110
4.556897,0.79719132
4.557042,0.80200005
4.557188,0.79487044
4.557333,0.79955280
4.557478,0.79254770
4.557623,0.79929399
4.557769,0.79541868
4.557913,0.79514158
4.558059,0.80011511
4.558204,0.79437137
4.558350,0.79293472
4.558495,0.79628265
4.558640,0.79404098
4.558785,0.79656994
4.558930,0.79920232
4.559075,0.79165518
4.559221,0.80151248
4.559366,0.79555517
4.559512,0.79380679
4.559657,0.79536778
4.559802,0.79957938
4.559947,0.79515785
4.560093,0.79968131
4.560238,0.79822427
4.560383,0.79269642
4.560528,0.79517221
4.560674,0.79467505
4.560819,0.79418582
4.560964,0.79918796
4.561109,0.79796165
4.561255,0.79475224
4.561400,0.79732376
4.561545,0.79586685
4.561690,0.79835463
4.561836,0.79352760
4.561980,0.79902917
4.562126,0.79588491
4.562271,0.79476041
4.562417,0.79227865
4.562562,0.79500085
4.562707,0.79656798
4.562852,0.79502940
4.562997,0.79926747
4.563142,0.79586685
4.563288,0.79814494
4.563433,0.79559177
4.563579,0.79923069
4.563724,0.79389656
4.563869,0.79420406
4.564014,0.79807782
4.564159,0.80038399
4.564305,0.79324454
4.564450,0.79585874
4.564595,0.79654545
4.564740,0.79336482
4.564885,0.79859716
4.565031,0.79966283
4.565176,0.79695475
4.565321,0.79686540
4.565467,0.79749894
4.565612,0.79465860
4.565757,0.80147207
4.565902,0.79212171
4.566047,0.80192238
4.566193,0.79547560
4.566338,0.79414326
4.566483,0.79707706
4.566628,0.79207492
4.566774,0.79860318
4.566919,0.79814464
4.567064,0.79921037
4.567209,0.79606640
4.567355,0.79535943
4.567500,0.79740107
4.567646,0.79682857
4.567791,0.79627842
4.567936,0.79860324
4.568081,0.79440176
4.568227,0.80025798
4.568371,0.79582191
4.568517,0.79658204
4.568662,0.79426527
4.568808,0.79746199
4.568952,0.79571378
4.569098,0.80192250
4.569243,0.79624790
4.569388,0.79791456
4.569534,0.79708534
4.569679,0.79684269
4.569824,0.80168003
4.569969,0.79267186
4.570114,0.80046380
4.570260,0.79770678
4.570405,0.79629672
4.570550,0.79640681
4.570695,0.79394537
4.570841,0.79563665
4.570986,0.79710555
4.571131,0.79978085
4.571276,0.79606432
4.571422,0.79569966
4.571567,0.80056769
4.571713,0.79710764
4.571858,0.79804736
4.572003,0.79355007
4.572148,0.80111569
4.572293,0.79932874
4.572438,0.79546154
4.572584,0.79586083
4.572729,0.79850745
4.572875,0.79777986
4.573020,0.79827744
4.573165,0.79902482
4.573310,0.79642493
4.573455,0.79886812
4.573601,0.79880476
4.573746,0.79935092
4.573891,0.79596657
4.574037,0.79645383
4.574182,0.79856825
4.574327,0.79644364
4.574472,0.79601759
4.574617,0.79347879
4.574763,0.79740930
4.574908,0.79525352
4.575053,0.79646182
4.575198,0.80214047
4.575343,0.79211164
4.575489,0.79664928
4.575634,0.79374152
4.575779,0.79479927
4.575925,0.79815304
4.576070,0.79754364
4.576215,0.79875189
4.576360,0.79392904
4.576505,0.79513723
4.576651,0.79640281
4.576796,0.79534525
4.576942,0.79735428
4.577087,0.79281670
4.577232,0.80232191
4.577377,0.79668796
4.577522,0.79562652
4.577667,0.79878253
4.577813,0.79746211
4.577958,0.79299796
4.578103,0.79781049
4.578249,0.79292256
4.578394,0.79579175
4.578539,0.79789603
4.578684,0.79733402
4.578830,0.79286563
4.578975,0.79520851
4.579120,0.79969543
4.579265,0.79532868
4.579410,0.79496205
4.579556,0.79953462
4.579701,0.79171652
4.579846,0.79745400
4.579991,0.80078131
4.580137,0.79277402
4.580282,0.79976666
4.580427,0.79972154
4.580572,0.79306716
4.580718,0.79642719
4.580863,0.79592794
4.581008,0.79853404
4.581153,0.79717296
4.581299,0.80181646
4.581444,0.79929602
4.581589,0.79600346
4.581734,0.79578543
4.581880,0.79889274
4.582025,0.79844624
4.582171,0.80011690
4.582315,0.79874575
4.582461,0.79395789
4.582606,0.79447120
4.582751,0.79713196
4.582896,0.80084050
4.583042,0.79369891
4.583187,0.80065495
4.583333,0.79663098
4.583477,0.79601961
4.583623,0.79672050
4.583768,0.79878861
4.583913,0.79975426
4.584058,0.79602373
4.584204,0.79788417
4.584349,0.79762530
4.584494,0.79666752
4.584639,0.79894972
4.584785,0.79901296
4.584930,0.79431647
4.585075,0.79774767
4.585221,0.79778802
4.585366,0.79881322
4.585511,0.79900444
4.585656,0.79758638
4.585801,0.79529017
4.585947,0.80234414
4.586092,0.79576099
4.586237,0.79939812
4.586382,0.79318142
4.586528,0.80320823
4.586673,0.79502130
4.586818,0.79656368
4.586963,0.79516393
4.587109,0.79830378
4.587254,0.79698139
4.587399,0.79869884
4.587544,0.80105233
4.587690,0.79632127
4.587835,0.79840755
4.587980,0.79458708
4.588125,0.80026400
4.588271,0.80084640
4.588416,0.79878658
4.588561,0.79709554
4.588706,0.79860735
4.588852,0.79746825
4.588997,0.79764354
4.589142,0.79546511
4.589287,0.79823029
4.589433,0.80230337
4.589578,0.79859716
4.589723,0.79709727
4.589868,0.79682237
4.590014,0.79857475
4.590159,0.79981792
4.590304,0.79782909
4.590449,0.79893965
4.590594,0.79739702
4.590739,0.79521281
4.590885,0.79677570
4.591030,0.79656810
4.591176,0.79454899
4.591321,0.79978907
4.591466,0.79505372
4.591611,0.79338729
4.591756,0.79749680
4.591901,0.79614222
4.592047,0.79693061
4.592192,0.79634160
4.592338,0.79873776
4.592483,0.79619288
4.592628,0.79384768
4.592773,0.79592216
4.592918,0.79780239
4.593064,0.79302418
4.593209,0.79721153
4.593354,0.79618096
4.593500,0.79274762
4.593645,0.80137432
4.593790,0.79705262
4.593935,0.79456061
4.594080,0.79774153
4.594226,0.79138017
4.594371,0.79915148
4.594516,0.79827714
4.594662,0.79381925
4.594807,0.79367656
4.594952,0.79394144
4.595097,0.79631525
4.595243,0.79349494
4.595388,0.79905152
4.595533,0.79409802
4.595678,0.79944676
4.595824,0.79243767
4.595969,0.79861152
4.596114,0.79534513
4.596259,0.79408407
4.596405,0.79837328
4.596550,0.80162275
4.596695,0.79545510
4.596840,0.79365790
4.596985,0.79433894
4.597130,0.79747832
4.597276,0.79859316
4.597421,0.79333621
4.597567,0.79718733
4.597711,0.79379237
4.597857,0.80226880
4.598002,0.79314691
4.598147,0.80044317
4.598293,0.79614413
4.598438,0.80063879
4.598583,0.79809803
4.598728,0.79381734
4.598873,0.79586899
4.599019,0.79795545
4.599164,0.79721749
4.599310,0.79533690
4.599455,0.79709762
4.599600,0.79558748
4.599745,0.79569983
4.599890,0.79890072
4.600035,0.79948753
4.600181,0.79304498
4.600326,0.79714245
4.600472,0.79867679
4.600617,0.79516792
4.600762,0.79673892
4.600907,0.79659820
4.601052,0.79499078
4.601198,0.79780269
4.601343,0.79802245
4.601488,0.79331785
4.601634,0.79978925
4.601778,0.79540205
4.601924,0.79699564
4.602069,0.79550594
4.602214,0.80129892
4.602360,0.79664922
4.602505,0.79705876
4.602650,0.80196947
4.602796,0.79281050
4.602940,0.79401261
4.603086,0.79525965
4.603231,0.79652524
4.603377,0.79548579
4.603522,0.79980969
4.603667,0.79351580
4.603812,0.80055547
4.603957,0.79220742
4.604102,0.79978704
4.604248,0.79466265
4.604393,0.79888248
4.604539,0.79915357
4.604684,0.79450995
4.604829,0.79969126
4.604974,0.79849327
4.605119,0.79725671
4.605265,0.79481769
4.605410,0.79562026
4.605555,0.79869288
4.605701,0.79988694
4.605846,0.79600924
4.605991,0.79750502
4.606136,0.79818964
4.606281,0.79825497
4.606427,0.79756778
4.606572,0.79647398
4.606717,0.80045134
4.606863,0.79492325
4.607007,0.79548973
4.607153,0.79553670
4.607298,0.79877251
4.607443,0.79576898
4.607589,0.79850727
4.607734,0.79437542
4.607879,0.79590768
4.608024,0.79721981
4.608169,0.79480308
4.608315,0.79780865
4.608460,0.79786360
4.608605,0.79902309
4.608750,0.79644555
4.608896,0.79488295
4.609041,0.79544288
4.609186,0.79448563
4.609331,0.79822630
4.609477,0.79619074
4.609622,0.79982579
4.609767,0.79302043
4.609912,0.80133158
4.610058,0.79787374
4.610203,0.79323632
4.610348,0.79928994
4.610493,0.79770899
4.610639,0.79779655
4.610784,0.79642290
4.610929,0.79316115
4.611074,0.79716879
4.611220,0.79270661
4.611365,0.80062234
4.611510,0.79523915
4.611655,0.79822439
4.611801,0.79663086
4.611946,0.79878873
4.612091,0.79609913
4.612236,0.79499304
4.612381,0.79781258
4.612527,0.79822236
4.612672,0.79372114
4.612817,0.79922271
4.612962,0.79140061
4.613107,0.80262345
4.613253,0.79701591
4.613398,0.79409617
4.613543,0.79733378
4.613688,0.79836911
4.613834,0.79980552
4.613979,0.79371935
4.614124,0.80133593
4.614269,0.79622138
4.614415,0.79732180
4.614560,0.79542881
4.614705,0.79981953
4.614850,0.79725063
4.614996,0.79506797
4.615140,0.79889244
4.615286,0.79798204
4.615431,0.79646605
4.615577,0.79553086
4.615722,0.80002362
4.615867,0.79710579
4.616012,0.79715663
4.616157,0.79686952
4.616303,0.79971766
4.616448,0.79631925
4.616593,0.79965883
4.616739,0.79652286
4.616884,0.79723001
4.617029,0.79697096
4.617174,0.79485208
4.617319,0.79753762
4.617464,0.79949349
4.617610,0.79253560
4.617755,0.79873359
4.617901,0.79988074
4.618046,0.79634160
4.618191,0.79998642
4.618336,0.79572433
4.618482,0.79794937
4.618627,0.79962224
4.618772,0.79479492
4.618917,0.79563862
4.619063,0.79791045
4.619208,0.79815495
4.619353,0.80137229
4.619498,0.79179388
4.619643,0.79797757
4.619789,0.79859084
4.619934,0.79804069
4.620079,0.80021501
4.620225,0.79741532
4.620370,0.79443061
4.620515,0.80304509
4.620660,0.79391694
4.620806,0.80161703
4.620951,0.79495198
4.621096,0.79504579
4.621241,0.80057567
4.621386,0.79279637
4.621531,0.79692656
4.621677,0.79869890
4.621822,0.79974836
4.621968,0.80296999
4.622113,0.79682249
4.622258,0.79741740
4.622403,0.80359524
4.622549,0.79248220
4.622693,0.79863375
4.622839,0.79965466
4.622984,0.79819971
4.623130,0.79341370
4.623275,0.79512471
4.623420,0.79930013
4.623565,0.79316688
4.623711,0.79964638
4.623856,0.79976076
4.624001,0.79021883
4.624146,0.79876822
4.624292,0.79706091
4.624437,0.79438561
4.624582,0.79725224
4.624727,0.79780251
4.624873,0.79663712
4.625018,0.79608691
4.625163,0.79468298
4.625308,0.79671061
